"","year","variable","value","units","scenario","source","db"
"46151",1747,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46152",1748,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46153",1749,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46154",1750,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46155",1751,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46156",1752,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46157",1753,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46158",1754,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46159",1755,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46160",1756,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46161",1757,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46162",1758,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46163",1759,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46164",1760,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46165",1761,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46166",1762,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46167",1763,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46168",1764,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46169",1765,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46170",1766,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46171",1767,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46172",1768,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46173",1769,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46174",1770,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46175",1771,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46176",1772,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46177",1773,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46178",1774,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46179",1775,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46180",1776,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46181",1777,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46182",1778,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46183",1779,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46184",1780,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46185",1781,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46186",1782,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46187",1783,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46188",1784,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46189",1785,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46190",1786,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46191",1787,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46192",1788,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46193",1789,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46194",1790,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46195",1791,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46196",1792,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46197",1793,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46198",1794,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46199",1795,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46200",1796,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46201",1797,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46202",1798,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46203",1799,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46204",1800,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46205",1801,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46206",1802,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46207",1803,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46208",1804,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46209",1805,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46210",1806,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46211",1807,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46212",1808,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46213",1809,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46214",1810,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46215",1811,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46216",1812,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46217",1813,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46218",1814,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46219",1815,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46220",1816,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46221",1817,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46222",1818,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46223",1819,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46224",1820,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46225",1821,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46226",1822,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46227",1823,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46228",1824,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46229",1825,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46230",1826,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46231",1827,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46232",1828,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46233",1829,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46234",1830,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46235",1831,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46236",1832,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46237",1833,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46238",1834,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46239",1835,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46240",1836,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46241",1837,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46242",1838,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46243",1839,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46244",1840,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46245",1841,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46246",1842,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46247",1843,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46248",1844,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46249",1845,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46250",1846,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46251",1847,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46252",1848,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46253",1849,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46254",1850,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46255",1851,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46256",1852,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46257",1853,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46258",1854,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46259",1855,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46260",1856,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46261",1857,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46262",1858,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46263",1859,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46264",1860,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46265",1861,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46266",1862,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46267",1863,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46268",1864,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46269",1865,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46270",1866,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46271",1867,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46272",1868,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46273",1869,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46274",1870,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46275",1871,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46276",1872,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46277",1873,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46278",1874,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46279",1875,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46280",1876,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46281",1877,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46282",1878,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46283",1879,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46284",1880,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46285",1881,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46286",1882,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46287",1883,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46288",1884,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46289",1885,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46290",1886,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46291",1887,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46292",1888,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46293",1889,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46294",1890,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46295",1891,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46296",1892,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46297",1893,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46298",1894,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46299",1895,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46300",1896,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46301",1897,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46302",1898,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46303",1899,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46304",1900,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46305",1901,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46306",1902,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46307",1903,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46308",1904,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46309",1905,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46310",1906,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46311",1907,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46312",1908,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46313",1909,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46314",1910,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46315",1911,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46316",1912,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46317",1913,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46318",1914,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46319",1915,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46320",1916,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46321",1917,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46322",1918,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46323",1919,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46324",1920,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46325",1921,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46326",1922,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46327",1923,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46328",1924,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46329",1925,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46330",1926,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46331",1927,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46332",1928,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46333",1929,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46334",1930,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46335",1931,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46336",1932,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46337",1933,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46338",1934,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46339",1935,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46340",1936,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46341",1937,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46342",1938,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46343",1939,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46344",1940,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46345",1941,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46346",1942,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46347",1943,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46348",1944,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46349",1945,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46350",1946,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46351",1947,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46352",1948,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46353",1949,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46354",1950,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46355",1951,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46356",1952,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46357",1953,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46358",1954,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46359",1955,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46360",1956,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46361",1957,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46362",1958,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46363",1959,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46364",1960,"CFC115_emissions",0,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46365",1961,"CFC115_emissions",0.001861801,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46366",1962,"CFC115_emissions",0.045181371,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46367",1963,"CFC115_emissions",0.24720738,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46368",1964,"CFC115_emissions",0.46848862,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46369",1965,"CFC115_emissions",0.58010695,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46370",1966,"CFC115_emissions",0.77191369,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46371",1967,"CFC115_emissions",1.0373,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46372",1968,"CFC115_emissions",1.3673824,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46373",1969,"CFC115_emissions",1.7120901,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46374",1970,"CFC115_emissions",1.8909658,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46375",1971,"CFC115_emissions",2.1402118,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46376",1972,"CFC115_emissions",2.5517628,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46377",1973,"CFC115_emissions",2.92937,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46378",1974,"CFC115_emissions",3.5184015,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46379",1975,"CFC115_emissions",4.2176868,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46380",1976,"CFC115_emissions",4.743647,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46381",1977,"CFC115_emissions",5.1782548,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46382",1978,"CFC115_emissions",5.5214166,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46383",1979,"CFC115_emissions",6.1020639,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46384",1980,"CFC115_emissions",7.2362595,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46385",1981,"CFC115_emissions",8.6372447,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46386",1982,"CFC115_emissions",9.2748324,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46387",1983,"CFC115_emissions",9.057039,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46388",1984,"CFC115_emissions",10.537606,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46389",1985,"CFC115_emissions",12.093107,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46390",1986,"CFC115_emissions",11.156209,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46391",1987,"CFC115_emissions",11.176584,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46392",1988,"CFC115_emissions",12.063592,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46393",1989,"CFC115_emissions",11.292045,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46394",1990,"CFC115_emissions",10.591201,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46395",1991,"CFC115_emissions",10.775591,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46396",1992,"CFC115_emissions",10.120439,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46397",1993,"CFC115_emissions",8.6771649,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46398",1994,"CFC115_emissions",8.163643,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46399",1995,"CFC115_emissions",7.6747577,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46400",1996,"CFC115_emissions",5.5242189,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46401",1997,"CFC115_emissions",3.4559389,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46402",1998,"CFC115_emissions",2.9318362,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46403",1999,"CFC115_emissions",3.1538842,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46404",2000,"CFC115_emissions",2.3476518,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46405",2001,"CFC115_emissions",1.1600545,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46406",2002,"CFC115_emissions",0.95011524,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46407",2003,"CFC115_emissions",0.74505988,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46408",2004,"CFC115_emissions",0.75667708,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46409",2005,"CFC115_emissions",0.58070615,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46410",2006,"CFC115_emissions",0.58710647,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46411",2007,"CFC115_emissions",0.78280059,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46412",2008,"CFC115_emissions",0.45696793,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46413",2009,"CFC115_emissions",0.3835494,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46414",2010,"CFC115_emissions",0.65896445,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46415",2011,"CFC115_emissions",0.85601742,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46416",2012,"CFC115_emissions",0.7168607,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46417",2013,"CFC115_emissions",0.61330322,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46418",2014,"CFC115_emissions",1.114899,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46419",2015,"CFC115_emissions",1.6714,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46420",2016,"CFC115_emissions",1.61422146,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46421",2017,"CFC115_emissions",1.55704292,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46422",2018,"CFC115_emissions",1.49986438,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46423",2019,"CFC115_emissions",1.44268584,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46424",2020,"CFC115_emissions",1.3855073,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
"46425",2021,"CFC115_emissions",1.342148655,"Gg","GCAM_SSP5","GCAM-hector","database_basexdb"
