"","year","variable","value","units","scenario","source","db"
"15952",1992,"OC_emissions",26.64897689,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15953",1993,"OC_emissions",28.11499626,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15954",1994,"OC_emissions",33.14335063,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15955",1995,"OC_emissions",29.71540754,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15956",1996,"OC_emissions",28.71419152,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15957",1997,"OC_emissions",38.34138232,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15958",1998,"OC_emissions",37.8122783,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15959",1999,"OC_emissions",30.44917133,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15960",2000,"OC_emissions",27.9819784,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15961",2001,"OC_emissions",27.87799844,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15962",2002,"OC_emissions",33.80824329,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15963",2003,"OC_emissions",34.36218135,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15964",2004,"OC_emissions",32.33033041,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15965",2005,"OC_emissions",32.33033041,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15966",2006,"OC_emissions",31.2803681660835,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15967",2007,"OC_emissions",30.230405922167,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15968",2008,"OC_emissions",29.1804436782505,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15969",2009,"OC_emissions",28.130481434334,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15970",2010,"OC_emissions",27.0805191904176,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15971",2011,"OC_emissions",27.4180426106567,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15972",2012,"OC_emissions",27.7555660308959,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15973",2013,"OC_emissions",28.093089451135,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15974",2014,"OC_emissions",28.4306128713742,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15975",2015,"OC_emissions",28.7681362916134,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15976",2016,"OC_emissions",28.1377719968464,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15977",2017,"OC_emissions",27.5074077020794,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15978",2018,"OC_emissions",26.8770434073124,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15979",2019,"OC_emissions",26.2466791125454,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15980",2020,"OC_emissions",25.6163148177784,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15981",2021,"OC_emissions",24.9859505230114,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15982",2022,"OC_emissions",24.7181129618066,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15983",2023,"OC_emissions",24.4502754006018,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15984",2024,"OC_emissions",24.182437839397,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15985",2025,"OC_emissions",23.9146002781922,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15986",2026,"OC_emissions",23.6828126562558,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15987",2027,"OC_emissions",23.4510250343193,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15988",2028,"OC_emissions",23.2192374123829,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15989",2029,"OC_emissions",22.9874497904465,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15990",2030,"OC_emissions",22.75566216851,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15991",2031,"OC_emissions",22.600873533492,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15992",2032,"OC_emissions",22.446084898474,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15993",2033,"OC_emissions",22.291296263456,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15994",2034,"OC_emissions",22.136507628438,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15995",2035,"OC_emissions",21.98171899342,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15996",2036,"OC_emissions",21.8693096563805,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15997",2037,"OC_emissions",21.756900319341,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15998",2038,"OC_emissions",21.6444909823016,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"15999",2039,"OC_emissions",21.5320816452621,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16000",2040,"OC_emissions",21.4196723082227,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16001",2041,"OC_emissions",21.3315507582496,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16002",2042,"OC_emissions",21.2434292082766,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16003",2043,"OC_emissions",21.1553076583036,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16004",2044,"OC_emissions",21.0671861083306,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16005",2045,"OC_emissions",20.9790645583575,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16006",2046,"OC_emissions",20.9357908666058,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16007",2047,"OC_emissions",20.8925171748541,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16008",2048,"OC_emissions",20.8492434831025,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16009",2049,"OC_emissions",20.8059697913508,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16010",2050,"OC_emissions",20.762696099599,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16011",2051,"OC_emissions",20.7144404174044,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16012",2052,"OC_emissions",20.6661847352098,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16013",2053,"OC_emissions",20.6179290530152,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16014",2054,"OC_emissions",20.5696733708206,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16015",2055,"OC_emissions",20.5214176886259,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16016",2056,"OC_emissions",20.4767970186846,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16017",2057,"OC_emissions",20.4321763487432,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16018",2058,"OC_emissions",20.3875556788018,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16019",2059,"OC_emissions",20.3429350088604,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16020",2060,"OC_emissions",20.298314338919,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16021",2061,"OC_emissions",20.2499923735572,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16022",2062,"OC_emissions",20.2016704081954,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16023",2063,"OC_emissions",20.1533484428336,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16024",2064,"OC_emissions",20.1050264774718,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16025",2065,"OC_emissions",20.0567045121099,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16026",2066,"OC_emissions",20.0204473102448,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16027",2067,"OC_emissions",19.9841901083797,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16028",2068,"OC_emissions",19.9479329065146,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16029",2069,"OC_emissions",19.9116757046495,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16030",2070,"OC_emissions",19.8754185027844,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16031",2071,"OC_emissions",19.8290152331141,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16032",2072,"OC_emissions",19.7826119634437,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16033",2073,"OC_emissions",19.7362086937734,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16034",2074,"OC_emissions",19.689805424103,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16035",2075,"OC_emissions",19.6434021544326,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16036",2076,"OC_emissions",19.6079612840814,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16037",2077,"OC_emissions",19.5725204137301,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16038",2078,"OC_emissions",19.5370795433788,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16039",2079,"OC_emissions",19.5016386730275,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16040",2080,"OC_emissions",19.4661978026763,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16041",2081,"OC_emissions",19.422051186038,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16042",2082,"OC_emissions",19.3779045693998,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16043",2083,"OC_emissions",19.3337579527615,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16044",2084,"OC_emissions",19.2896113361233,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16045",2085,"OC_emissions",19.2454647194851,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16046",2086,"OC_emissions",19.1996933594229,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16047",2087,"OC_emissions",19.1539219993607,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16048",2088,"OC_emissions",19.1081506392985,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16049",2089,"OC_emissions",19.0623792792363,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16050",2090,"OC_emissions",19.0166079191741,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16051",2091,"OC_emissions",18.9676928495514,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16052",2092,"OC_emissions",18.9187777799287,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16053",2093,"OC_emissions",18.8698627103059,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16054",2094,"OC_emissions",18.8209476406832,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16055",2095,"OC_emissions",18.7720325710605,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16056",2096,"OC_emissions",18.7262319190096,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16057",2097,"OC_emissions",18.6804312669587,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16058",2098,"OC_emissions",18.6346306149078,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16059",2099,"OC_emissions",18.5888299628569,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16060",2100,"OC_emissions",18.543029310806,"Tg","GCAM","GCAM-hector","database_basexdbGCAM"
"16061",1745,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16062",1746,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16063",1747,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16064",1748,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16065",1749,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16066",1750,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16067",1751,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16068",1752,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16069",1753,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16070",1754,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16071",1755,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16072",1756,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16073",1757,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16074",1758,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16075",1759,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16076",1760,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16077",1761,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16078",1762,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16079",1763,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16080",1764,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16081",1765,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16082",1766,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16083",1767,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16084",1768,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16085",1769,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16086",1770,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16087",1771,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16088",1772,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16089",1773,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16090",1774,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16091",1775,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16092",1776,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16093",1777,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16094",1778,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16095",1779,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16096",1780,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16097",1781,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16098",1782,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16099",1783,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16100",1784,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16101",1785,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16102",1786,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16103",1787,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16104",1788,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16105",1789,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16106",1790,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16107",1791,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16108",1792,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16109",1793,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16110",1794,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16111",1795,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16112",1796,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16113",1797,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16114",1798,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16115",1799,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16116",1800,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16117",1801,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16118",1802,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16119",1803,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16120",1804,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16121",1805,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16122",1806,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16123",1807,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16124",1808,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16125",1809,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16126",1810,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16127",1811,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16128",1812,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16129",1813,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16130",1814,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16131",1815,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16132",1816,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16133",1817,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16134",1818,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16135",1819,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16136",1820,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16137",1821,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16138",1822,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16139",1823,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16140",1824,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16141",1825,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16142",1826,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16143",1827,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16144",1828,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16145",1829,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16146",1830,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16147",1831,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16148",1832,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16149",1833,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16150",1834,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16151",1835,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16152",1836,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16153",1837,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16154",1838,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16155",1839,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16156",1840,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16157",1841,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16158",1842,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16159",1843,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16160",1844,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16161",1845,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16162",1846,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16163",1847,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16164",1848,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16165",1849,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16166",1850,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16167",1851,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16168",1852,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16169",1853,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16170",1854,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16171",1855,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16172",1856,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16173",1857,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16174",1858,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16175",1859,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16176",1860,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16177",1861,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16178",1862,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16179",1863,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16180",1864,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16181",1865,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16182",1866,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16183",1867,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16184",1868,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16185",1869,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16186",1870,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16187",1871,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16188",1872,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16189",1873,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16190",1874,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16191",1875,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16192",1876,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16193",1877,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16194",1878,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16195",1879,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16196",1880,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16197",1881,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16198",1882,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16199",1883,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16200",1884,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16201",1885,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16202",1886,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16203",1887,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16204",1888,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16205",1889,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16206",1890,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16207",1891,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16208",1892,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16209",1893,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16210",1894,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16211",1895,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16212",1896,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16213",1897,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16214",1898,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16215",1899,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16216",1900,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16217",1901,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16218",1902,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16219",1903,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16220",1904,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16221",1905,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16222",1906,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16223",1907,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16224",1908,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16225",1909,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16226",1910,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16227",1911,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16228",1912,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16229",1913,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16230",1914,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"16231",1915,"SF6_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
